TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,PRIMARY INSTRUCTOR FIRST NAME,PRIMARY INSTRUCTOR LAST NAME,SECONDARY INSTRUCTOR FIRST NAME,SECONDARY INSTRUCTOR LAST NAME,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM
201310,VCU Life Sciences,ENVS,ENVZ335,L51,12740,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,SAME AS GEOZ-335,30,16,Arif,Sikder,,,8/23/12,12/8/12,,,W,,,,,1600,1740,LFSCB,232
201310,VCU Life Sciences,ENVS,ENVZ335,L52,28871,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,16,Arif,Sikder,,,8/23/12,12/8/12,M,,,,,,,1900,2040,LFSCB,232
201320,VCU Life Sciences,ENVS,ENVS105,901,29369,LEC,3,3,PHYSICAL GEOLOGY,,15,36,Arif,Sikder,,,1/14/13,5/4/13,M,,,,,,,1600,1840,LFSCB,251
201320,VCU Life Sciences,ENVS,ENVS301,901,23054,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,34,John,Bernier,,,1/14/13,5/4/13,,T,,,,,,1900,2140,HHALL,2129
201320,VCU Life Sciences,ENVS,ENVS310,901,24320,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,36,Steven,Oden,,,1/14/13,5/4/13,M,,,,,,,1900,2140,LFSCB,253
201320,VCU Life Sciences,ENVS,ENVS311,901,12658,LEC,3,3,POLITICS OF THE ENVIRONMENT,Same as POLI-311,50,67,Jeter,Watson,,,1/14/13,5/4/13,,,W,,,,,1900,2140,OLVPH,1024
201320,VCU Life Sciences,ENVS,ENVS335,901,26194,LEC,3,3,ENVIRONMENTAL GEOLOGY,,35,43,Leonard,Ford,,,1/14/13,5/4/13,M,,,,,,,1600,1840,LFSCB,253
201320,VCU Life Sciences,ENVS,ENVS401,2,12662,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,Same as GEOG-401,50,64,Vickie,Connors,,,1/14/13,5/4/13,,T,,R,,,,1530,1645,701WG,2310
201320,VCU Life Sciences,ENVS,ENVS411,1,12663,LEC,3,3,OCEANOGRAPHY,Same as GEOG-411,50,60,Shannon,McCallister,,,1/14/13,5/4/13,,T,,R,,,,1400,1515,HIBBS,403
201320,VCU Life Sciences,ENVS,ENVS490,901,27946,LEC,3,3,RES SEM IN ENV STUDIES WI,,30,22,Vickie,Connors,,,1/14/13,5/4/13,,,W,,,,,1600,1840,LFSCB,251
201320,VCU Life Sciences,ENVS,ENVS491,C91,25999,LEC,3,3,TOP:PANAMA AVIAN FLD ECLGY,Same as BIOL 491.,0,5,Edward,Crawford,Lesley,Bulluck,1/2/13,5/1/13,,,,,,,,,,OFCMP,
201320,VCU Life Sciences,ENVS,ENVS492,1,12665,IND,1,1,INDEPENDENT STUDY,,10,5,J,Fox,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS492,2,26450,IND,2,2,INDEPENDENT STUDY,,10,5,J,Fox,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS492,3,12666,IND,3,3,INDEPENDENT STUDY,,10,8,J,Fox,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS493,2,12667,FLD,2,2,ENVIRONMENTL STUDIES INTERNSHP,,10,2,Stephen,McIninch,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS493,3,12668,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,10,3,Stephen,McIninch,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS521,901,29372,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,15,14,Karl,Huber,,,1/14/13,5/4/13,,,W,,,,,1900,2140,LFSCB,103
201320,VCU Life Sciences,ENVS,ENVS550,901,29371,LEC,3,3,ECOLOGICAL RISK ASSESSMENT,,15,17,Peter,Defur,,,1/14/13,5/4/13,M,,,,,,,1600,1840,LFSCB,255
201320,VCU Life Sciences,ENVS,ENVS591,904,29846,LEC,3,3,TOP:SEM IN SUSTNBLTY ACADEMICS,,15,3,J,Fox,William,Godfrey,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS591,903,29671,LEC,3,3,TOP: SUTABL SOCTS - JMS RVR B,,15,10,William,Godfrey,,,1/14/13,5/4/13,,T,,,,,,1600,1840,LFSCB,150
201320,VCU Life Sciences,ENVS,ENVS591,902,29562,LEC,3,3,TOP:EARTH RESOURCES & ENVIRON,,12,9,Patricia,Miller,,,1/14/13,5/4/13,,,W,,,,,1900,2140,LFSCB,156
201320,VCU Life Sciences,ENVS,ENVS591,901,29564,LEC,3,3,TOP:SOIL SED ENVS POLLUTN,,8,3,Arif,Sikder,,,1/14/13,5/4/13,,T,,,,,,1600,1840,LFSCB,103
201320,VCU Life Sciences,ENVS,ENVS603,901,24392,LEC,3,3,ENVIRONMENTAL RESEARCH METHOD,,15,19,Stephen,McIninch,,,1/14/13,5/4/13,,T,,,,,,1600,1840,HHALL,2120
201320,VCU Life Sciences,ENVS,ENVS628,901,24346,LEC,3,3,ENVIRONMENTAL POLICY & ADMIN,,18,19,J,Fox,,,1/14/13,5/4/13,,,,R,,,,1900,2140,LFSCB,103
201320,VCU Life Sciences,ENVS,ENVS655,901,29370,LEC,3,3,HYDROGEOLOGY,,15,14,Timothy,Kelly,,,1/14/13,5/4/13,M,,,,,,,1900,2140,LFSCB,103
201320,VCU Life Sciences,ENVS,ENVS691,902,29616,LEC,3,3,TOP:ECON OF ENVRNMNTL MNGMNT,,12,3,Linda,Fernandez,,,1/14/13,5/4/13,,,W,,,,,1600,1840,LFSCB,103
201320,VCU Life Sciences,ENVS,ENVS691,1,26546,LEC,3,3,TOP:GENOMICS & PHYLOGENETICS,Same as BIOL 691,18,1,Maria,Rivera,Andrew,Eckert,1/14/13,5/4/13,,T,,R,,,,800,915,LFSCB,154
201320,VCU Life Sciences,ENVS,ENVS691,2,29368,LEC,3,3,TOP:ENVIRONMENTAL APP OF GIS,,12,12,William,Shuart,,,1/14/13,5/4/13,,,W,,,,,900,1140,LFSCB,104
201320,VCU Life Sciences,ENVS,ENVS692,3,12677,IND,3,3,INDEPENDENT STUDY,,10,5,Gregory,Garman,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS693,3,12680,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,10,6,Stephen,McIninch,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS697,3,24844,RES,3,3,RESEARCH,,15,1,Gregory,Garman,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS698,1,12681,MST,1,1,THESIS,,30,3,Gregory,Garman,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS698,2,12682,MST,2,2,THESIS,,30,1,Gregory,Garman,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVS698,3,12683,MST,3,3,THESIS,,30,3,Gregory,Garman,,,1/14/13,5/4/13,,,,,,,,,,,
201320,VCU Life Sciences,ENVS,ENVZ105,L52,29471,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,24,19,Arif,Sikder,,,1/14/13,5/4/13,,,,R,,,,1700,1840,LFSCB,232
201320,VCU Life Sciences,ENVS,ENVZ335,L51,26193,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,24,Arif,Sikder,,,1/14/13,5/4/13,,,W,,,,,1600,1740,LFSCB,232
201320,VCU Life Sciences,ENVS,ENVZ335,L52,28241,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,22,Arif,Sikder,,,1/14/13,5/4/13,M,,,,,,,1900,2040,LFSCB,232
201330,VCU Life Sciences,ENVS,ENVS105,901,33076,LEC,3,3,PHYSICAL GEOLOGY,,30,10,Patricia,Miller,,,5/21/13,7/11/13,,T,,R,,,,1800,2040,HIBBS,431
201330,VCU Life Sciences,ENVS,ENVS301,901,30514,LEC,3,3,INTRODUCTION TO METEOROLOGY,,30,23,John,Bernier,,,5/20/13,7/10/13,M,,W,,,,,1900,2140,HHALL,2101
201330,VCU Life Sciences,ENVS,ENVS310,901,30519,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,30,24,Steven,Oden,,,5/21/13,7/11/13,,T,,R,,,,1800,2040,HHALL,2119
201330,VCU Life Sciences,ENVS,ENVS311,1,33077,LEC,3,3,POLITICS OF THE ENVIRONMENT,,30,15,Jeter,Watson,,,5/20/13,6/20/13,M,T,W,R,,,,1300,1515,HHALL,2138
201330,VCU Life Sciences,ENVS,ENVS401,901,31394,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,,30,16,Vickie,Connors,,,5/21/13,7/11/13,,T,,R,,,,1500,1740,HHALL,2132
201330,VCU Life Sciences,ENVS,ENVS490,901,34748,LEC,3,3,RES SEM IN ENV STUDIES WI,,20,5,Vickie,Connors,,,5/20/13,7/10/13,M,,W,,,,,1500,1740,LFSCB,255
201330,VCU Life Sciences,ENVS,ENVS492,1,10953,IND,1,1,INDEPENDENT STUDY,,0,1,J,Fox,,,5/20/13,8/9/13,,,,,,,,,,,
201330,VCU Life Sciences,ENVS,ENVS492,3,10954,IND,3,3,INDEPENDENT STUDY,,0,1,J,Fox,,,5/20/13,8/9/13,,,,,,,,,,,
201330,VCU Life Sciences,ENVS,ENVS591,901,33958,LEC,3,3,TOP:SOIL SED ENVR POLLTN,,15,6,Arif,Sikder,,,5/20/13,7/10/13,M,,W,,,,,1500,1740,LFSCB,103
201330,VCU Life Sciences,ENVS,ENVS692,3,10965,IND,3,3,INDEPENDENT STUDY,,0,1,Stephen,McIninch,,,5/20/13,8/9/13,,,,,,,,,,,
201330,VCU Life Sciences,ENVS,ENVS693,3,10968,FLD,3,3,INTERNSHIP IN ENVS,,0,1,Stephen,McIninch,,,5/20/13,8/9/13,,,,,,,,,,,
201330,VCU Life Sciences,ENVS,ENVZ105,L51,34749,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,24,2,Arif,Sikder,,,5/20/13,7/10/13,M,,W,,,,,1800,1940,LFSCB,232
201410,VCU Life Sciences,ENVS,ENVS105,901,25839,LEC,3,3,PHYSICAL GEOLOGY,,35,33,Patricia,Miller,,,8/22/13,12/7/13,,,W,,,,,1900,2140,TEMPL,2223
201410,VCU Life Sciences,ENVS,ENVS105,902,28870,LEC,3,3,PHYSICAL GEOLOGY,,30,32,Arif,Sikder,,,8/22/13,12/7/13,M,,,,,,,1600,1840,TEMPL,1160
201410,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,M,,,,,,,900,1050,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,,,W,,,,,900,1050,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,,,,F,,,900,1050,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,T,,,,,,930,1120,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,,,R,,,,930,1120,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,7,24886,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,,T,,,,,,1500,1650,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,7,24886,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,9,24884,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,,,,R,,,,1500,1650,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,9,24884,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,11,31174,LEC,3,3,EARTH SYSTEM SCIENCE,,10,1,Vickie,Connors,,,8/22/13,12/7/13,,,W,,,,,1100,1250,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,11,31174,LEC,3,3,EARTH SYSTEM SCIENCE,,10,1,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,901,24885,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,,W,,,,,1600,1750,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,901,24885,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,902,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,10,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,902,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,10,Vickie,Connors,,,8/22/13,12/7/13,M,,,,,,,1600,1750,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,903,27496,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,T,,,,,,1700,1850,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,903,27496,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,904,27497,LEC,3,3,EARTH SYSTEM SCIENCE,,12,10,Vickie,Connors,,,8/22/13,12/7/13,,,,R,,,,1700,1850,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,904,27497,LEC,3,3,EARTH SYSTEM SCIENCE,,12,10,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS201,905,27498,LEC,3,3,EARTH SYSTEM SCIENCE,,12,8,Vickie,Connors,,,8/22/13,12/7/13,,T,,,,,,1900,2050,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS201,905,27498,LEC,3,3,EARTH SYSTEM SCIENCE,,12,8,Vickie,Connors,,,8/22/13,12/7/13,,T,,R,,,,1230,1330,LFSCB,155
201410,VCU Life Sciences,ENVS,ENVS300,901,30233,LEC,3,3,SUST SOCTES: JAMES RIVER BASIN,,30,28,Lemont,Kier,William,Godfrey,8/22/13,12/7/13,,T,,R,,,,1600,1715,HHALL,2108
201410,VCU Life Sciences,ENVS,ENVS301,902,25346,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,31,John,Bernier,,,8/22/13,12/7/13,,,,R,,,,1900,2140,LFSCB,251
201410,VCU Life Sciences,ENVS,ENVS310,901,21937,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,31,Steven,Oden,,,8/22/13,12/7/13,M,,,,,,,1900,2140,LFSCB,253
201410,VCU Life Sciences,ENVS,ENVS330,901,12717,LEC,3,3,ENVIRONMENTAL POLLUTION,SAME AS BIOL-332,125,89,Stephen,McIninch,,,8/22/13,12/7/13,,,W,,,,,1900,2140,LFSCB,151
201410,VCU Life Sciences,ENVS,ENVS335,901,12718,LEC,3,3,ENVIRONMENTAL GEOLOGY,SAME AS GEOG-335,48,49,Leonard,Ford,,,8/22/13,12/7/13,M,,,,,,,1600,1840,LFSCB,253
201410,VCU Life Sciences,ENVS,ENVS490,901,12720,LEC,3,3,RES SEM IN ENV STUDIES WI,,30,30,Daniel,McGarvey,,,8/22/13,12/7/13,,,W,,,,,1600,1840,500AC,114
201410,VCU Life Sciences,ENVS,ENVS492,1,12721,IND,1,1,INDEPENDENT STUDY,,0,1,J,Fox,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVS492,2,22945,IND,2,2,INDEPENDENT STUDY,,0,1,J,Fox,,,8/22/13,12/7/13,,,,,,,,,,TOBEA,
201410,VCU Life Sciences,ENVS,ENVS492,3,12722,IND,3,3,INDEPENDENT STUDY,,0,6,J,Fox,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVS493,3,12724,FLD,3,3,ENVIRONMNTL STUDIES INTERNSHIP,,0,3,Stephen,McIninch,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVS521,901,29171,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,15,15,Karl,Huber,,,8/22/13,12/7/13,,,W,,,,,1900,2140,LFSCB,104
201410,VCU Life Sciences,ENVS,ENVS541,901,30219,LEC,3,3,PRINCIPLES OF WASTE MANAGEMENT,,15,14,Timothy,Kelly,,,8/22/13,12/7/13,M,,,,,,,1900,2140,LFSCB,103
201410,VCU Life Sciences,ENVS,ENVS591,1,22061,LEC,1,1,TOPIC: STELLA MODELS FOR ESS,,0,4,Vickie,Connors,,,8/22/13,12/7/13,,,W,,,,,1300,1350,LFSCB,103
201410,VCU Life Sciences,ENVS,ENVS591,902,30355,LEC,3,3,TOP: ENRGY & NATRL RESRC ECON,,15,3,Linda,Fernandez,,,8/22/13,12/7/13,,T,,,,,,1600,1840,LFSCB,103
201410,VCU Life Sciences,ENVS,ENVS591,904,31158,LEC,3,3,TOP:SEM IN SUSTNBLTY ACADEMICS,,15,2,William,Godfrey,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVS591,901,30220,LEC,3,3,TOP:ENVIRONMENTAL CHEMISTRY,,15,10,Timothy,Kelly,,,8/22/13,12/7/13,M,,,,,,,1600,1840,LFSCB,103
201410,VCU Life Sciences,ENVS,ENVS601,901,12727,LEC,3,3,SURV IN ENVIRONMENTAL STUDIES,,15,24,Peter,Defur,,,8/22/13,12/7/13,,,,R,,,,1600,1840,LFSCB,255
201410,VCU Life Sciences,ENVS,ENVS640,901,30221,LEC,3,3,RIVER POLICY,,15,15,Jeter,Watson,,,8/22/13,12/7/13,,,W,,,,,1900,2140,LFSCB,154
201410,VCU Life Sciences,ENVS,ENVS691,903,30223,LEC,3,3,TOP:RIVER & ESTUARINE ECOLOGY,Same as BIOL 691,14,11,Paul,Bukaveckas,,,8/22/13,12/7/13,,,W,,,,,1600,1840,LFSCB,103
201410,VCU Life Sciences,ENVS,ENVS691,901,30222,LEC,3,3,TOP:ENVIRONMENTAL RISK COMM,,15,12,J,Fox,,,8/22/13,12/7/13,,,,R,,,,1900,2140,LFSCB,116
201410,VCU Life Sciences,ENVS,ENVS692,3,12733,IND,3,3,INDEPENDENT STUDY,,0,4,Stephen,McIninch,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVS693,3,12736,FLD,3,3,INTERNSHIP-ENVIRONMNTL STUDIES,,0,9,Stephen,McIninch,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVS697,1,12737,RES,1,1,RESEARCH,,15,2,Gregory,Garman,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVS697,3,12739,RES,3,3,RESEARCH,,15,1,Gregory,Garman,,,8/22/13,12/7/13,,,,,,,,,,,
201410,VCU Life Sciences,ENVS,ENVZ105,L51,28869,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,9,8,Arif,Sikder,,,8/22/13,12/7/13,,T,,,,,,1700,1840,LFSCB,232
201410,VCU Life Sciences,ENVS,ENVZ105,L52,28868,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,9,8,Arif,Sikder,,,8/22/13,12/7/13,,,,R,,,,1700,1840,LFSCB,232
201410,VCU Life Sciences,ENVS,ENVZ335,L51,12740,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,SAME AS GEOZ-335,24,21,Arif,Sikder,,,8/22/13,12/7/13,,,W,,,,,1600,1740,LFSCB,232
201410,VCU Life Sciences,ENVS,ENVZ335,L52,28871,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,25,Arif,Sikder,,,8/22/13,12/7/13,M,,,,,,,1900,2040,LFSCB,232
201420,VCU Life Sciences,ENVS,ENVS105,901,29369,LEC,3,3,PHYSICAL GEOLOGY,,15,16,Arif,Sikder,,,1/13/14,5/3/14,M,,,,,,,1600,1840,LFSCB,251
201420,VCU Life Sciences,ENVS,ENVS300,901,30760,LEC,3,3,SUST SOCIETIES: JAMES RIVER,,30,30,William,Godfrey,,,1/13/14,5/3/14,,T,,R,,,,1600,1715,OLVPH,1033
201420,VCU Life Sciences,ENVS,ENVS301,901,23054,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,36,John,Bernier,,,1/13/14,5/3/14,,T,,,,,,1900,2140,HHALL,2129
201420,VCU Life Sciences,ENVS,ENVS310,901,24320,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,38,Steven,Oden,,,1/13/14,5/3/14,M,,,,,,,1900,2140,LFSCB,253
201420,VCU Life Sciences,ENVS,ENVS311,901,12658,LEC,3,3,POLITICS OF THE ENVIRONMENT,Same as POLI-311,80,58,Jeter,Watson,,,1/13/14,5/3/14,,,W,,,,,1900,2140,OLVPH,1024
201420,VCU Life Sciences,ENVS,ENVS335,901,26194,LEC,3,3,ENVIRONMENTAL GEOLOGY,,35,37,Leonard,Ford,,,1/13/14,5/3/14,M,,,,,,,1600,1840,LFSCB,253
201420,VCU Life Sciences,ENVS,ENVS401,1,12662,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,Same as GEOG-401,30,30,Vickie,Connors,,,1/13/14,5/3/14,,T,,R,,,,1530,1645,HHALL,2128
201420,VCU Life Sciences,ENVS,ENVS401,901,30243,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,,30,31,Vickie,Connors,,,1/13/14,5/3/14,,T,,R,,,,1730,1845,HHALL,2129
201420,VCU Life Sciences,ENVS,ENVS411,1,12663,LEC,3,3,OCEANOGRAPHY,Same as GEOG-411,65,70,Shannon,McCallister,,,1/13/14,5/3/14,,T,,R,,,,1400,1515,MCALC,1102
201420,VCU Life Sciences,ENVS,ENVS490,901,27946,LEC,3,3,RES SEM IN ENV STUDIES WI,,30,31,Vickie,Connors,,,1/13/14,5/3/14,,,W,,,,,1600,1840,LFSCB,251
201420,VCU Life Sciences,ENVS,ENVS491,C91,25999,LEC,3,3,TOP:PANAMA AVIAN FLD ECLGY -SL,Same as BIOL 491.,0,2,Edward,Crawford,Lesley,Bulluck,1/1/14,4/30/14,,,,,,,,,,OFCMP,
201420,VCU Life Sciences,ENVS,ENVS492,1,12665,IND,1,1,INDEPENDENT STUDY,,10,8,J,Fox,,,1/13/14,5/3/14,,,,,,,,,,,
201420,VCU Life Sciences,ENVS,ENVS492,2,26450,IND,2,2,INDEPENDENT STUDY,,10,1,J,Fox,,,1/13/14,5/3/14,,,,,,,,,,,
201420,VCU Life Sciences,ENVS,ENVS492,3,12666,IND,3,3,INDEPENDENT STUDY,,10,2,J,Fox,,,1/13/14,5/3/14,,,,,,,,,,,
201420,VCU Life Sciences,ENVS,ENVS493,2,12667,FLD,2,2,ENVIRONMENTL STUDIES INTERNSHP,,0,2,Stephen,McIninch,,,1/13/14,5/3/14,,,,,,,,,,,
201420,VCU Life Sciences,ENVS,ENVS493,3,12668,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,0,2,Stephen,McIninch,,,1/13/14,5/3/14,,,,,,,,,,,
201420,VCU Life Sciences,ENVS,ENVS521,901,31331,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,12,15,Jennifer,Ciminelli,,,1/13/14,5/3/14,,,W,,,,,1900,2140,LFSCB,104
201420,VCU Life Sciences,ENVS,ENVS591,C91,25997,LEC,3,3,TOP:PANAMA AVIAN FLD ECLGY -SL,Same as BIOL 591.,0,3,Edward,Crawford,Lesley,Bulluck,1/1/14,4/30/14,,,,,,,,,,OFCMP,
201420,VCU Life Sciences,ENVS,ENVS591,904,29846,LEC,3,3,TOP:SEM IN SUSTNBLTY ACADEMICS,,15,2,William,Godfrey,,,1/13/14,5/3/14,,,,,,,,,,,
201420,VCU Life Sciences,ENVS,ENVS591,901,30759,LEC,3,3,TOP:ENVIRONMENTAL ENGINEERING,,15,11,Timothy,Kelly,,,1/13/14,5/3/14,M,,,,,,,1900,2140,LFSCB,103
201420,VCU Life Sciences,ENVS,ENVS591,902,30914,LEC,3,3,TOP:CONSERVATION BIOGEOGRAPHY,Same as BIOL 591,0,8,Daniel,McGarvey,,,1/13/14,5/3/14,,,W,,,,,1600,1840,LFSCB,103
201420,VCU Life Sciences,ENVS,ENVS591,905,31294,LEC,3,3,TOPIC: NATURAL RESOURCE LEG,,15,9,Nicole,Rovner,Nikki,Rovner,1/13/14,5/3/14,M,,,,,,,1900,2140,LFSCB,154
201420,VCU Life Sciences,ENVS,ENVS603,901,24392,LEC,3,3,ENVIRONMENTAL RESEARCH METHOD,,15,23,Stephen,McIninch,,,1/13/14,5/3/14,,T,,,,,,1800,2040,LFSCB,255
201420,VCU Life Sciences,ENVS,ENVS628,901,24346,LEC,3,3,ENVIRONMENTAL POLICY & ADMIN,,18,16,J,Fox,,,1/13/14,5/3/14,,,,R,,,,1900,2140,LFSCB,103
201420,VCU Life Sciences,ENVS,ENVS654,1,30761,LEC,3,3,ENVIRONMENTAL REMOTE SENSING,,12,14,William,Shuart,,,1/13/14,5/3/14,,T,,,,,,900,1140,LFSCB,104
201420,VCU Life Sciences,ENVS,ENVS670,901,30762,LEC,3,3,POLLUTION PHYSIOLOGY,,15,14,Peter,Defur,,,1/13/14,5/3/14,M,,,,,,,1600,1840,LFSCB,103
